YearWeekISO;ReportingCountry;Denominator;NumberDosesReceived;NumberDosesExported;FirstDose;FirstDoseRefused;SecondDose;DoseAdditional1;DoseAdditional2;DoseAdditional3;UnknownDose;Region;TargetGroup;Vaccine;Population
2021-W33;AT;502105;0;0;0;;0;0;0;0;0;AT;Age80+;NVXD;8932664
2021-W33;AT;502105;0;0;0;;0;0;0;0;0;AT;Age80+;SGSK;8932664
2021-W33;AT;502105;0;0;15;;115;1;0;0;0;AT;Age80+;AZ;8932664
2021-W33;AT;502105;0;0;0;;0;0;0;0;0;AT;Age80+;VLA;8932664
2021-W33;AT;1543886;0;0;0;;0;0;0;0;0;AT;Age<18;NVXD;8932664
2021-W33;AT;1543886;0;0;0;;0;0;0;0;0;AT;Age<18;MODBA.1;8932664
2021-W33;AT;1543886;0;0;0;;1;0;0;0;0;AT;Age<18;COMBA.1;8932664
2021-W33;AT;1543886;0;0;0;;0;0;0;0;0;AT;Age<18;UNK;8932664
2021-W33;AT;1543886;0;0;0;;0;0;0;0;0;AT;Age<18;VLA;8932664
2021-W33;AT;1543886;0;0;0;;0;0;0;0;0;AT;Age<18;SGSK;8932664
2021-W33;AT;1543886;0;0;199;;20;0;0;0;0;AT;Age<18;MOD;8932664
2021-W33;AT;1543886;0;0;37;;0;1;0;0;0;AT;Age<18;JANSS;8932664
2021-W33;AT;1543886;0;0;6;;7;0;0;0;0;AT;Age<18;AZ;8932664
2021-W33;AT;1543886;0;0;7038;;17820;9;0;0;0;AT;Age<18;COM;8932664
2021-W33;AT;1543886;0;0;0;;0;0;0;0;0;AT;Age<18;COMBA.4-5;8932664
2021-W34;AT;7388778;0;0;0;;0;0;0;0;0;AT;ALL;NVXD;8932664
2021-W34;AT;7388778;0;0;0;;0;0;0;0;0;AT;ALL;MODBA.1;8932664
2021-W34;AT;7388778;0;0;2;;4;0;0;0;0;AT;ALL;COMBA.1;8932664
2021-W34;AT;7388778;0;0;14110;;53;41;0;0;0;AT;ALL;JANSS;8932664
2021-W34;AT;7388778;0;0;0;;0;0;0;0;0;AT;ALL;SGSK;8932664
2021-W34;AT;7388778;0;0;0;;0;0;0;0;141;AT;ALL;UNK;8932664
2021-W34;AT;7388778;0;0;0;;0;0;0;0;0;AT;ALL;VLA;8932664
2021-W34;AT;7388778;0;0;0;;1;1;0;0;0;AT;ALL;COMBA.4-5;8932664
2021-W34;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;MODBA.1;8932664
2021-W34;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;COMBA.4-5;8932664
2021-W34;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;NVXD;8932664
2021-W34;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;SGSK;8932664
2021-W34;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;MOD;8932664
2021-W34;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;UNK;8932664
2021-W34;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;COMBA.1;8932664
2021-W34;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;JANSS;8932664
2021-W34;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;VLA;8932664
2021-W34;AT;433755;0;0;5;;1;0;0;0;0;AT;Age0_4;COM;8932664
2021-W34;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;AZ;8932664
2021-W34;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;NVXD;8932664
2021-W34;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;MODBA.1;8932664
2021-W34;AT;423433;0;0;3981;;3972;6;0;0;0;AT;Age10_14;COM;8932664
2021-W34;AT;423433;0;0;17;;1;0;0;0;0;AT;Age10_14;AZ;8932664
2021-W34;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;SGSK;8932664
2021-W34;AT;423433;0;0;66;;32;0;0;0;0;AT;Age10_14;MOD;8932664
2021-W34;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;COMBA.4-5;8932664
2021-W34;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;COMBA.1;8932664
2021-W34;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;VLA;8932664
2021-W34;AT;423433;0;0;5;;0;0;0;0;0;AT;Age10_14;JANSS;8932664
2021-W34;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;UNK;8932664
2021-W34;AT;258398;0;0;4050;;5372;5;0;0;0;AT;Age15_17;COM;8932664
2021-W34;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;NVXD;8932664
2021-W34;AT;258398;0;0;0;;0;0;0;0;1;AT;Age15_17;UNK;8932664
2021-W34;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;SGSK;8932664
2021-W34;AT;258398;0;0;16;;5;0;0;0;0;AT;Age15_17;AZ;8932664
2021-W34;AT;258398;0;0;111;;61;0;0;0;0;AT;Age15_17;MOD;8932664
2021-W34;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;COMBA.4-5;8932664
2021-W34;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;COMBA.1;8932664
2021-W34;AT;258398;0;0;30;;1;0;0;0;0;AT;Age15_17;JANSS;8932664
2021-W34;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;VLA;8932664
2021-W34;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;MODBA.1;8932664
2021-W34;AT;683584;0;0;0;;0;0;0;0;0;AT;Age18_24;MODBA.1;8932664
2021-W34;AT;683584;0;0;0;;0;0;0;0;0;AT;Age18_24;NVXD;8932664
2021-W34;AT;683584;0;0;2123;;4;6;0;0;0;AT;Age18_24;JANSS;8932664
2021-W34;AT;683584;0;0;29;;211;2;0;0;0;AT;Age18_24;AZ;8932664
2021-W34;AT;683584;0;0;0;;0;0;0;0;0;AT;Age18_24;COMBA.4-5;8932664
2021-W34;AT;683584;0;0;0;;0;0;0;0;17;AT;Age18_24;UNK;8932664
2021-W34;AT;683584;0;0;0;;0;0;0;0;0;AT;Age18_24;SGSK;8932664
2021-W34;AT;683584;0;0;0;;0;0;0;0;0;AT;Age18_24;VLA;8932664
2021-W34;AT;683584;0;0;0;;0;0;0;0;0;AT;Age18_24;COMBA.1;8932664
2021-W34;AT;683584;0;0;4186;;7128;14;1;0;0;AT;Age18_24;COM;8932664
2021-W34;AT;683584;0;0;205;;488;0;0;0;0;AT;Age18_24;MOD;8932664
2021-W34;AT;3002329;0;0;0;;0;0;0;0;0;AT;Age25_49;NVXD;8932664
2021-W34;AT;3002329;0;0;2;;3;0;0;0;0;AT;Age25_49;COMBA.1;8932664
2021-W34;AT;3002329;0;0;0;;0;0;0;0;0;AT;Age25_49;VLA;8932664
2021-W34;AT;3002329;0;0;494;;1557;26;1;0;0;AT;Age25_49;MOD;8932664
2021-W34;AT;3002329;0;0;0;;0;0;0;0;0;AT;Age25_49;SGSK;8932664
2021-W34;AT;3002329;0;0;0;;0;0;0;0;0;AT;Age25_49;MODBA.1;8932664
2021-W34;AT;3002329;0;0;7052;;21;15;0;0;0;AT;Age25_49;JANSS;8932664
2021-W34;AT;3002329;0;0;110;;746;4;0;0;0;AT;Age25_49;AZ;8932664
2021-W34;AT;3002329;0;0;0;;0;0;0;0;55;AT;Age25_49;UNK;8932664
2021-W34;AT;3002329;0;0;0;;1;1;0;0;0;AT;Age25_49;COMBA.4-5;8932664
2021-W34;AT;3002329;0;0;12313;;18897;209;5;0;0;AT;Age25_49;COM;8932664
2021-W34;AT;1399348;0;0;0;;0;0;0;0;10;AT;Age50_59;UNK;8932664
2021-W34;AT;1399348;0;0;137;;468;26;0;0;0;AT;Age50_59;MOD;8932664
2021-W34;AT;1399348;0;0;0;;0;0;0;0;0;AT;Age50_59;COMBA.1;8932664
2021-W34;AT;1399348;0;0;3831;;5017;145;3;0;0;AT;Age50_59;COM;8932664
2021-W34;AT;1399348;0;0;0;;0;0;0;0;0;AT;Age50_59;MODBA.1;8932664
2021-W34;AT;1399348;0;0;2524;;10;8;0;0;0;AT;Age50_59;JANSS;8932664
2021-W34;AT;1399348;0;0;0;;0;0;0;0;0;AT;Age50_59;COMBA.4-5;8932664
2021-W34;AT;1399348;0;0;0;;0;0;0;0;0;AT;Age50_59;VLA;8932664
2021-W34;AT;1399348;0;0;31;;284;5;0;0;0;AT;Age50_59;AZ;8932664
2021-W34;AT;1399348;0;0;0;;0;0;0;0;0;AT;Age50_59;NVXD;8932664
2021-W34;AT;1399348;0;0;0;;0;0;0;0;0;AT;Age50_59;SGSK;8932664
2021-W34;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;COMBA.1;8932664
2021-W34;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;COMBA.4-5;8932664
2021-W34;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;SGSK;8932664
2021-W34;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;MOD;8932664
2021-W34;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;UNK;8932664
2021-W34;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;VLA;8932664
2021-W34;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;AZ;8932664
2021-W34;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;MODBA.1;8932664
2021-W34;AT;428300;0;0;18;;3;0;0;0;0;AT;Age5_9;COM;8932664
2021-W34;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;NVXD;8932664
2021-W34;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;JANSS;8932664
2021-W34;AT;1047888;0;0;85;;223;52;0;0;0;AT;Age60_69;MOD;8932664
2021-W34;AT;1047888;0;0;0;;0;0;0;0;30;AT;Age60_69;UNK;8932664
2021-W34;AT;1047888;0;0;0;;0;0;0;0;0;AT;Age60_69;SGSK;8932664
2021-W34;AT;1047888;0;0;0;;0;0;0;0;0;AT;Age60_69;COMBA.4-5;8932664
2021-W34;AT;1047888;0;0;2248;;2968;196;3;0;0;AT;Age60_69;COM;8932664
2021-W34;AT;1047888;0;0;0;;0;0;0;0;0;AT;Age60_69;VLA;8932664
2021-W34;AT;1047888;0;0;1384;;8;4;0;0;0;AT;Age60_69;JANSS;8932664
2021-W34;AT;1047888;0;0;0;;0;0;0;0;0;AT;Age60_69;MODBA.1;8932664
2021-W34;AT;1047888;0;0;0;;0;0;0;0;0;AT;Age60_69;NVXD;8932664
2021-W34;AT;1047888;0;0;0;;1;0;0;0;0;AT;Age60_69;COMBA.1;8932664
2021-W34;AT;1047888;0;0;28;;172;3;0;0;0;AT;Age60_69;AZ;8932664
2021-W34;AT;753524;0;0;680;;9;4;0;0;0;AT;Age70_79;JANSS;8932664
2021-W34;AT;753524;0;0;0;;0;0;0;0;0;AT;Age70_79;COMBA.4-5;8932664
2021-W34;AT;753524;0;0;32;;131;39;0;0;0;AT;Age70_79;MOD;8932664
2021-W34;AT;753524;0;0;0;;0;0;0;0;28;AT;Age70_79;UNK;8932664
2021-W34;AT;753524;0;0;1217;;1464;167;2;0;0;AT;Age70_79;COM;8932664
2021-W34;AT;753524;0;0;0;;0;0;0;0;0;AT;Age70_79;COMBA.1;8932664
2021-W34;AT;753524;0;0;0;;0;0;0;0;0;AT;Age70_79;NVXD;8932664
2021-W34;AT;753524;0;0;0;;0;0;0;0;0;AT;Age70_79;MODBA.1;8932664
2021-W34;AT;753524;0;0;0;;0;0;0;0;0;AT;Age70_79;VLA;8932664
2021-W34;AT;753524;0;0;22;;114;1;1;0;0;AT;Age70_79;AZ;8932664
2021-W34;AT;753524;0;0;0;;0;0;0;0;0;AT;Age70_79;SGSK;8932664
2021-W34;AT;502105;0;0;743;;708;216;0;0;0;AT;Age80+;COM;8932664
2021-W34;AT;502105;0;0;0;;0;0;0;0;0;AT;Age80+;COMBA.1;8932664
2021-W34;AT;502105;0;0;347;;1;4;0;0;0;AT;Age80+;JANSS;8932664
2021-W34;AT;502105;0;0;14;;64;51;0;0;0;AT;Age80+;MOD;8932664
2021-W34;AT;502105;0;0;0;;0;0;0;0;0;AT;Age80+;NVXD;8932664
2021-W34;AT;502105;0;0;0;;0;0;0;0;0;AT;Age80+;MODBA.1;8932664
2021-W34;AT;502105;0;0;13;;64;2;0;0;0;AT;Age80+;AZ;8932664
2021-W34;AT;502105;0;0;0;;0;0;0;0;0;AT;Age80+;COMBA.4-5;8932664
2021-W34;AT;502105;0;0;0;;0;0;0;0;0;AT;Age80+;VLA;8932664
2021-W34;AT;502105;0;0;0;;0;0;0;0;1;AT;Age80+;UNK;8932664
2021-W34;AT;502105;0;0;0;;0;0;0;0;0;AT;Age80+;SGSK;8932664
2021-W34;AT;1543886;0;0;0;;0;0;0;0;0;AT;Age<18;NVXD;8932664
2021-W34;AT;1543886;0;0;0;;0;0;0;0;0;AT;Age<18;VLA;8932664
2021-W34;AT;1543886;0;0;0;;0;0;0;0;0;AT;Age<18;COMBA.1;8932664
2021-W34;AT;1543886;0;0;8054;;9348;11;0;0;0;AT;Age<18;COM;8932664
2021-W34;AT;1543886;0;0;0;;0;0;0;0;0;AT;Age<18;COMBA.4-5;8932664
2021-W34;AT;1543886;0;0;35;;1;0;0;0;0;AT;Age<18;JANSS;8932664
2021-W34;AT;1543886;0;0;0;;0;0;0;0;1;AT;Age<18;UNK;8932664
2021-W34;AT;1543886;0;0;177;;93;0;0;0;0;AT;Age<18;MOD;8932664
2021-W34;AT;1543886;0;0;0;;0;0;0;0;0;AT;Age<18;MODBA.1;8932664
2021-W34;AT;1543886;0;0;0;;0;0;0;0;0;AT;Age<18;SGSK;8932664
2021-W34;AT;1543886;0;0;33;;6;0;0;0;0;AT;Age<18;AZ;8932664
2021-W35;AT;7388778;0;0;13354;;31;29;0;0;0;AT;ALL;JANSS;8932664
2021-W35;AT;7388778;0;0;0;;0;0;0;0;0;AT;ALL;NVXD;8932664
2021-W35;AT;7388778;0;0;0;;0;0;0;0;0;AT;ALL;VLA;8932664
2021-W35;AT;7388778;0;0;1;;0;0;0;0;0;AT;ALL;COMBA.4-5;8932664
2021-W35;AT;7388778;0;0;0;;0;0;0;0;110;AT;ALL;UNK;8932664
2021-W35;AT;7388778;0;0;1;;2;2;0;0;0;AT;ALL;COMBA.1;8932664
2021-W35;AT;7388778;0;0;0;;0;0;0;0;0;AT;ALL;MODBA.1;8932664
2021-W35;AT;7388778;0;0;0;;0;0;0;0;0;AT;ALL;SGSK;8932664
2021-W35;AT;7388778;0;0;1401;;3614;300;6;0;0;AT;ALL;MOD;8932664
2021-W35;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;JANSS;8932664
2021-W35;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;NVXD;8932664
2021-W35;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;AZ;8932664
2021-W35;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;MODBA.1;8932664
2021-W35;AT;433755;0;0;4;;2;0;0;0;0;AT;Age0_4;COM;8932664
2021-W35;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;UNK;8932664
2021-W35;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;MOD;8932664
2021-W35;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;COMBA.1;8932664
2021-W35;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;VLA;8932664
2021-W35;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;SGSK;8932664
2021-W35;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;COMBA.4-5;8932664
2021-W35;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;NVXD;8932664
2021-W35;AT;423433;0;0;163;;223;1;0;0;0;AT;Age10_14;MOD;8932664
2021-W35;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;COMBA.4-5;8932664
2021-W35;AT;423433;0;0;5;;0;0;0;0;0;AT;Age10_14;JANSS;8932664
2021-W35;AT;423433;0;0;4138;;3587;2;0;0;0;AT;Age10_14;COM;8932664
2021-W35;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;COMBA.1;8932664
2021-W35;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;MODBA.1;8932664
2021-W35;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;UNK;8932664
2021-W35;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;VLA;8932664
2021-W35;AT;423433;0;0;0;;3;0;0;0;0;AT;Age10_14;AZ;8932664
2021-W35;AT;423433;0;0;0;;0;0;0;0;0;AT;Age10_14;SGSK;8932664
2021-W35;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;COMBA.4-5;8932664
2021-W35;AT;258398;0;0;4268;;4044;8;0;0;0;AT;Age15_17;COM;8932664
2021-W35;AT;258398;0;0;177;;308;0;0;0;0;AT;Age15_17;MOD;8932664
2021-W35;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;COMBA.1;8932664
2021-W35;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;VLA;8932664
2021-W35;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;UNK;8932664
2021-W35;AT;258398;0;0;3;;7;0;0;0;0;AT;Age15_17;AZ;8932664
2021-W35;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;SGSK;8932664
2021-W35;AT;258398;0;0;28;;0;0;0;0;0;AT;Age15_17;JANSS;8932664
2021-W35;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;NVXD;8932664
2021-W35;AT;258398;0;0;0;;0;0;0;0;0;AT;Age15_17;MODBA.1;8932664
2021-W35;AT;683584;0;0;234;;503;5;0;0;0;AT;Age18_24;MOD;8932664
2021-W35;AT;683584;0;0;0;;0;0;0;0;8;AT;Age18_24;UNK;8932664
2021-W35;AT;683584;0;0;0;;0;0;0;0;0;AT;Age18_24;SGSK;8932664
2021-W35;AT;683584;0;0;0;;0;0;0;0;0;AT;Age18_24;VLA;8932664
2021-W35;AT;683584;0;0;0;;0;0;0;0;0;AT;Age18_24;NVXD;8932664
2021-W35;AT;683584;0;0;2035;;5;2;0;0;0;AT;Age18_24;JANSS;8932664
2021-W35;AT;683584;0;0;35;;219;0;0;0;0;AT;Age18_24;AZ;8932664
2021-W35;AT;683584;0;0;0;;1;0;0;0;0;AT;Age18_24;COMBA.1;8932664
2021-W35;AT;683584;0;0;0;;0;0;0;0;0;AT;Age18_24;MODBA.1;8932664
2021-W35;AT;683584;0;0;0;;0;0;0;0;0;AT;Age18_24;COMBA.4-5;8932664
2021-W35;AT;683584;0;0;4586;;4831;56;0;0;0;AT;Age18_24;COM;8932664
2021-W35;AT;3002329;0;0;0;;0;0;0;0;0;AT;Age25_49;SGSK;8932664
2021-W35;AT;3002329;0;0;0;;0;0;0;0;47;AT;Age25_49;UNK;8932664
2021-W35;AT;3002329;0;0;1;;1;0;0;0;0;AT;Age25_49;COMBA.1;8932664
2021-W35;AT;3002329;0;0;6849;;15;9;0;0;0;AT;Age25_49;JANSS;8932664
2021-W35;AT;3002329;0;0;0;;0;0;0;0;0;AT;Age25_49;COMBA.4-5;8932664
2021-W35;AT;3002329;0;0;13092;;13236;583;9;0;0;AT;Age25_49;COM;8932664
2021-W35;AT;3002329;0;0;0;;0;0;0;0;0;AT;Age25_49;NVXD;8932664
2021-W35;AT;3002329;0;0;763;;1844;66;3;0;0;AT;Age25_49;MOD;8932664
2021-W35;AT;3002329;0;0;0;;0;0;0;0;0;AT;Age25_49;VLA;8932664
2021-W35;AT;3002329;0;0;0;;0;0;0;0;0;AT;Age25_49;MODBA.1;8932664
2021-W35;AT;3002329;0;0;104;;797;2;0;0;0;AT;Age25_49;AZ;8932664
2021-W35;AT;1399348;0;0;0;;0;0;0;0;14;AT;Age50_59;UNK;8932664
2021-W35;AT;1399348;0;0;0;;0;0;0;0;0;AT;Age50_59;SGSK;8932664
2021-W35;AT;1399348;0;0;0;;0;0;0;0;0;AT;Age50_59;NVXD;8932664
2021-W35;AT;1399348;0;0;3847;;3777;492;5;0;0;AT;Age50_59;COM;8932664
2021-W35;AT;1399348;0;0;217;;630;66;1;0;0;AT;Age50_59;MOD;8932664
2021-W35;AT;1399348;0;0;2303;;4;7;0;0;0;AT;Age50_59;JANSS;8932664
2021-W35;AT;1399348;0;0;0;;0;1;0;0;0;AT;Age50_59;COMBA.1;8932664
2021-W35;AT;1399348;0;0;42;;293;5;0;0;0;AT;Age50_59;AZ;8932664
2021-W35;AT;1399348;0;0;0;;0;0;0;0;0;AT;Age50_59;VLA;8932664
2021-W35;AT;1399348;0;0;0;;0;0;0;0;0;AT;Age50_59;MODBA.1;8932664
2021-W35;AT;1399348;0;0;1;;0;0;0;0;0;AT;Age50_59;COMBA.4-5;8932664
2021-W35;AT;428300;0;0;26;;7;2;0;0;0;AT;Age5_9;COM;8932664
2021-W35;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;UNK;8932664
2021-W35;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;VLA;8932664
2021-W35;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;AZ;8932664
2021-W35;AT;428300;0;0;1;;0;0;0;0;0;AT;Age5_9;JANSS;8932664
2021-W35;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;SGSK;8932664
2021-W35;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;COMBA.4-5;8932664
2021-W35;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;MODBA.1;8932664
2021-W35;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;MOD;8932664
2021-W35;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;NVXD;8932664
2021-W35;AT;428300;0;0;0;;0;0;0;0;0;AT;Age5_9;COMBA.1;8932664
2021-W35;AT;1047888;0;0;29;;171;4;0;0;0;AT;Age60_69;AZ;8932664
2021-W35;AT;1047888;0;0;101;;361;78;1;0;0;AT;Age60_69;MOD;8932664
2021-W35;AT;1047888;0;0;0;;0;0;0;0;0;AT;Age60_69;MODBA.1;8932664
2021-W35;AT;1047888;0;0;0;;0;0;0;0;0;AT;Age60_69;COMBA.1;8932664
2021-W35;AT;1047888;0;0;1268;;5;6;0;0;0;AT;Age60_69;JANSS;8932664
2021-W35;AT;1047888;0;0;2134;;2269;643;3;0;0;AT;Age60_69;COM;8932664
2021-W35;AT;1047888;0;0;0;;0;0;0;0;26;AT;Age60_69;UNK;8932664
2021-W35;AT;1047888;0;0;0;;0;0;0;0;0;AT;Age60_69;NVXD;8932664
2021-W35;AT;1047888;0;0;0;;0;0;0;0;0;AT;Age60_69;SGSK;8932664
2021-W35;AT;1047888;0;0;0;;0;0;0;0;0;AT;Age60_69;VLA;8932664
2021-W35;AT;1047888;0;0;0;;0;0;0;0;0;AT;Age60_69;COMBA.4-5;8932664
2021-W35;AT;753524;0;0;0;;0;0;0;0;0;AT;Age70_79;COMBA.4-5;8932664
2021-W35;AT;753524;0;0;15;;94;5;0;0;0;AT;Age70_79;AZ;8932664
2021-W35;AT;753524;0;0;574;;1;5;0;0;0;AT;Age70_79;JANSS;8932664
2021-W35;AT;753524;0;0;0;;0;0;0;0;0;AT;Age70_79;MODBA.1;8932664
2021-W35;AT;753524;0;0;0;;0;0;0;0;0;AT;Age70_79;SGSK;8932664
2021-W35;AT;753524;0;0;51;;164;63;1;0;0;AT;Age70_79;MOD;8932664
2021-W35;AT;753524;0;0;0;;0;0;0;0;0;AT;Age70_79;NVXD;8932664
2021-W35;AT;753524;0;0;0;;0;0;0;0;0;AT;Age70_79;VLA;8932664
2021-W35;AT;753524;0;0;0;;0;0;0;0;9;AT;Age70_79;UNK;8932664
2021-W35;AT;753524;0;0;0;;0;0;0;0;0;AT;Age70_79;COMBA.1;8932664
2021-W35;AT;753524;0;0;1184;;1133;703;4;0;0;AT;Age70_79;COM;8932664
2021-W35;AT;502105;0;0;0;;0;0;0;0;0;AT;Age80+;SGSK;8932664
2021-W35;AT;502105;0;0;0;;0;0;0;0;6;AT;Age80+;UNK;8932664
2021-W35;AT;502105;0;0;35;;112;22;0;0;0;AT;Age80+;MOD;8932664
2021-W35;AT;502105;0;0;0;;0;0;0;0;0;AT;Age80+;NVXD;8932664
2021-W35;AT;502105;0;0;0;;0;0;0;0;0;AT;Age80+;MODBA.1;8932664
2021-W35;AT;502105;0;0;0;;0;0;0;0;0;AT;Age80+;VLA;8932664
2021-W35;AT;502105;0;0;0;;0;0;0;0;0;AT;Age80+;COMBA.4-5;8932664
2021-W35;AT;502105;0;0;0;;0;1;0;0;0;AT;Age80+;COMBA.1;8932664
2021-W35;AT;502105;0;0;325;;1;0;0;0;0;AT;Age80+;JANSS;8932664
2021-W35;AT;502105;0;0;694;;632;981;3;1;0;AT;Age80+;COM;8932664
2021-W35;AT;502105;0;0;10;;59;4;0;0;0;AT;Age80+;AZ;8932664
2021-W35;AT;1543886;0;0;0;;0;0;0;0;0;AT;Age<18;NVXD;8932664
2021-W35;AT;1543886;0;0;0;;0;0;0;0;0;AT;Age<18;COMBA.1;8932664
2021-W35;AT;1543886;0;0;0;;0;0;0;0;0;AT;Age<18;SGSK;8932664
2021-W35;AT;1543886;0;0;0;;0;0;0;0;0;AT;Age<18;COMBA.4-5;8932664
2021-W35;AT;1543886;0;0;3;;10;0;0;0;0;AT;Age<18;AZ;8932664
2021-W35;AT;1543886;0;0;0;;0;0;0;0;0;AT;Age<18;VLA;8932664
2021-W35;AT;1543886;0;0;0;;0;0;0;0;0;AT;Age<18;UNK;8932664
2021-W35;AT;1543886;0;0;340;;531;1;0;0;0;AT;Age<18;MOD;8932664
2021-W35;AT;1543886;0;0;0;;0;0;0;0;0;AT;Age<18;MODBA.1;8932664
2021-W35;AT;1543886;0;0;8436;;7640;12;0;0;0;AT;Age<18;COM;8932664
2021-W35;AT;1543886;0;0;34;;0;0;0;0;0;AT;Age<18;JANSS;8932664
2021-W36;AT;7388778;0;0;0;;0;0;0;0;0;AT;ALL;SGSK;8932664
2021-W36;AT;7388778;0;0;14319;;38;21;0;0;0;AT;ALL;JANSS;8932664
2021-W36;AT;7388778;0;0;0;;0;0;0;0;116;AT;ALL;UNK;8932664
2021-W36;AT;7388778;0;0;0;;3;0;0;0;0;AT;ALL;MODBA.1;8932664
2021-W36;AT;7388778;0;0;0;;0;1;0;0;0;AT;ALL;COMBA.4-5;8932664
2021-W36;AT;7388778;0;0;1158;;1892;331;6;0;0;AT;ALL;MOD;8932664
2021-W36;AT;7388778;0;0;0;;0;0;0;0;0;AT;ALL;VLA;8932664
2021-W36;AT;7388778;0;0;2;;1;1;0;0;0;AT;ALL;COMBA.1;8932664
2021-W36;AT;7388778;0;0;0;;0;0;0;0;0;AT;ALL;NVXD;8932664
2021-W36;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;JANSS;8932664
2021-W36;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;MODBA.1;8932664
2021-W36;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;AZ;8932664
2021-W36;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;SGSK;8932664
2021-W36;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;COMBA.1;8932664
2021-W36;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;VLA;8932664
2021-W36;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;NVXD;8932664
2021-W36;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;COMBA.4-5;8932664
2021-W36;AT;433755;0;0;0;;0;0;0;0;0;AT;Age0_4;UNK;8932664
